annotation_id,annotated_text,annotation,page,title,onb_barcode,onb_id,iiif_manifest,viewer_link
200c548e-b41c-4ece-bc7a-228edcdd2619,"Es bes gegnete, mir auch bald etioas, was meine Aufmerkfamkeit auf ſich zog. Bor Álem führte man mich einen viel beſſeren und ſchöneren Weg zu: rück, als ich hierher gekoinmen war, die ſchönſten Maisfelder und grüs nen Ebenen ſchmüdten die lachende Flur, burch die eine ganze Horbe Söhne der Natur hinter mir drein famen. An Thieren: Kamehlen, Pferden und 0 Eſeln, zählte ich 50.","'plants vegetation 25G', 'animals 25F', 'horses and kindred animals 46C1314', 'camel 25F24'",435,Ägypten,Z221823706,1080E860,https://api.onb.ac.at/iiif/presentation/v3/manifest/1080E860,https://viewer.onb.ac.at/1080E860/435
2d9ba868-d0a1-41df-a140-1b288d105416,"In ftillem Ernſte und heiterer Semüthlidh feit ritten wir bie Abends zuſammen."" Die Männer lächelten und freuten ſich über den weiblichen Muth, wie ſie ſagten, und wußten das Vertrauen herauss zuheben, was wieder zutrauen und Freundſchaft erwedt; um dieſes anzubeuten, gab mir ein Araber brei volle Weizenähren.","'animals 25F', 'horses and kindred animals 46C1314', 'plants vegetation 25G'",435,Ägypten,Z221823706,1080E860,https://api.onb.ac.at/iiif/presentation/v3/manifest/1080E860,https://viewer.onb.ac.at/1080E860/435
c2367c70-8767-440d-b553-92698bdb2aa8,"und um ſechs Uhr Früh nach der erſten Meſſe ritt. ich auf wunderſchönem ebenen Wege, auf einem gut beſattelten Erel Saffa zu.","'animals 25F', 'horses and kindred animals 46C1314'",436,Ägypten,Z221823706,1080E860,https://api.onb.ac.at/iiif/presentation/v3/manifest/1080E860,https://viewer.onb.ac.at/1080E860/436
321f15ef-c69d-4530-a201-935453f359e5,"Ein Padeſel mit nett geflochtenen langen Körben voll döner Alepfel, zwei chnees weiße Hühner, und oben an ein buntfärbiger Hahn mit blutrothem Kamm.","'plants vegetation 25G', 'fowl cock hen chicken etc 34B232', 'animals 25F'",436,Ägypten,Z221823706,1080E860,https://api.onb.ac.at/iiif/presentation/v3/manifest/1080E860,https://viewer.onb.ac.at/1080E860/436
1aaf729c-766b-432d-9637-45b6a8b54a81,"Auf einmal bleibt mein Efel ſtehen und begrüßt mit dreimalis gen Kopfſtößen einen anderen Eſel, auf dem eine junge Frau mit einem wunderſchönen Kinde faß.","'animals 25F', 'horses and kindred animals 46C1314'",436,Ägypten,Z221823706,1080E860,https://api.onb.ac.at/iiif/presentation/v3/manifest/1080E860,https://viewer.onb.ac.at/1080E860/436
6033b054-1ae8-4462-9d71-3bdb179a7b7a,"Die Eidechfen liefen ſo freundlich über die Straße, daß ich ihnen hätte nachlaufen mögen, um ſie zu fangen.","'animals 25F', 'lizards 25F41'",436,Ägypten,Z221823706,1080E860,https://api.onb.ac.at/iiif/presentation/v3/manifest/1080E860,https://viewer.onb.ac.at/1080E860/436
7d9849b6-b2fc-44c2-a1d1-4492e05ae6c9,"An Felds und. Baumfrüch teu reich, bietet ſie einen frohen Aufenthalt in beſonders reiner, geſunder Luft.",'plants vegetation 25G',436,Ägypten,Z221823706,1080E860,https://api.onb.ac.at/iiif/presentation/v3/manifest/1080E860,https://viewer.onb.ac.at/1080E860/436
031eb38b-1c3d-491e-a53c-72ac6ce658a4,"Aus der einftmaligen bekannten Stadt Cafarda werben immerhin Steine mit vieler Mühe hierher geführt. Jaffa, das einſtmalige Joppe, wo der h. Petrus zu Hauſe war, bietet in feiner Pfarrkirche das Al- tarblatf zur Erinnerung an die belehrende Erſcheinung eines Weißen Tuches vom Himmel herab, mit reinen und unreiſen Thieren, und dem Worte:",'animals 25F',436,Ägypten,Z221823706,1080E860,https://api.onb.ac.at/iiif/presentation/v3/manifest/1080E860,https://viewer.onb.ac.at/1080E860/436
dd354e46-9c73-4ba6-a060-45c3372edb08,"Ich ſuchte mir kleine Muſcheln, die in dichten Schidyten übereinander lagen, und die eine ſchöner wie die andere glänzten, zum Pilger- Angedenken, daß ich über'8 Meer gezogen.","'animals 25F', 'molluscs 25F72'",437,Ägypten,Z221823706,1080E860,https://api.onb.ac.at/iiif/presentation/v3/manifest/1080E860,https://viewer.onb.ac.at/1080E860/437
ca398604-0e3e-4369-9350-78824257d8d0,"Nachmittags fingen einige Männer am ſelben Drte eine Schildfröte, nach Angabe ihres Augenmaßes bei zwanzig Gent- ner fdwer, die Männer machten Schlingen aus Stricken, und ihrer pier konnten ſie kaum aus dem Waſſer ziehen. Sie wurde auch fo- gleich getödtet und zertheilt.","'animals 25F', 'tortoises turtles 25F44'",437,Ägypten,Z221823706,1080E860,https://api.onb.ac.at/iiif/presentation/v3/manifest/1080E860,https://viewer.onb.ac.at/1080E860/437
44595cfd-6d05-497b-867c-4a0423a95eb6,"Was iſt e8 auch für einen Araber, 9- 12 Stunden über die Berge zu gehen und in der Nacht zurück zu fehren, er erträgt es leichter noch wie ſein Pferd, hinter dem er drein zu laufen gewohnt iſt.","'animals 25F', 'horses and kindred animals 46C1314'",437,Ägypten,Z221823706,1080E860,https://api.onb.ac.at/iiif/presentation/v3/manifest/1080E860,https://viewer.onb.ac.at/1080E860/437
cb6bd977-135d-487a-a7eb-d48f79053050,"underfundvierunddreiſsigfter Brief . An Bruder Zeno. Berg Carmel, amh. Frohnleichnamsfeſte, den 22. Juni 1848.",'subtitle',438,Ägypten,Z221823706,1080E860,https://api.onb.ac.at/iiif/presentation/v3/manifest/1080E860,https://viewer.onb.ac.at/1080E860/438
6eaeffa1-81ff-4e4c-9b0f-65013bc7918f,"Wer Glauben hat, der ehret hoch den heiligen Frohn- leichnam, der geheimnißvoll zurüdgeblieben in der Verwandlung des Brotes und des Weines an dem Tiſche des Herrn.",'wine 41C711',438,Ägypten,Z221823706,1080E860,https://api.onb.ac.at/iiif/presentation/v3/manifest/1080E860,https://viewer.onb.ac.at/1080E860/438
fb763f41-1e39-445b-9ebc-0d1c8ef23050,"Die Carmeliter ſind auch zur Sicherheit mit Kanonen verſorgt, und mit ſo braven, großen Haushunden bewacht, daß fich einer ohne ſchüßender Hausprotection gewiß nicht weiter traut.","'animals 25F', 'dog 34B11'",438,Ägypten,Z221823706,1080E860,https://api.onb.ac.at/iiif/presentation/v3/manifest/1080E860,https://viewer.onb.ac.at/1080E860/438
89c83ef3-e3e2-4fb7-b7ea-7a923ea2f5d7,"Da oben iſt auch die Sacriftei, und ein Bild der heiligen Thereſta, wie ich noch in meinem Leben feines in folder Entſprechung fah. Sie fißt in Lebensgröße, die Feder in der Hand haltend, um der Welt bic Begeiſterung ihres inneren höheren Lebens mit all ſeinen Gaben mits zutheilen.","'animals 25F', 'birds 25F3'",438,Ägypten,Z221823706,1080E860,https://api.onb.ac.at/iiif/presentation/v3/manifest/1080E860,https://viewer.onb.ac.at/1080E860/438
569ad89b-189f-4d2c-bbaf-377dce6c4a73,"Am Hafen ging ich auf die Dogana, gab meine Abreiſe an, und ließ meine mir äußerſt werthen Habſeligkeis ten in einem palmblätternen Storb in der Türfen Gewahriam bis zu meiner Rüdfebr.",'plant material building material 47G54',440,Ägypten,Z221823706,1080E860,https://api.onb.ac.at/iiif/presentation/v3/manifest/1080E860,https://viewer.onb.ac.at/1080E860/440
92d50453-6ed0-496d-856c-e81eaa7fac7f,"Auf der einen Seite das Meer"" am ſchroffen Abhange am Fuße des Berges, au der andern, die ſich gedehnter über den Abhang nach der --- 00441_page441.txt --- 425 Ebene zieht, Feldbau, dem To Irie in ganz Baläſtina nidit8 fehlt, als die europäiſche Acerbau- Geſellſchaft, das heißt, nicht um dort Feſte zu halten und gelehrte Abhandlungen vorzunehmen, fondern das Land zu benüßen.",'plants vegetation 25G',440,Ägypten,Z221823706,1080E860,https://api.onb.ac.at/iiif/presentation/v3/manifest/1080E860,https://viewer.onb.ac.at/1080E860/440
4be05341-3eb1-41dd-9f38-01a2d64e219e,"An Fruchtbarkeit fehlt es nicht. Das liebe Grün drängt ſich durch Sand und Stein, das fich durch noch anzubringende Waſſerlei: tungen oder neu gegrabene Ciſternen ſehr wohl veredeln ließ; den Mangel an Waſſer und die große Hiße mögen der Fruchtbarkeit fein fleines Hinderniß feßen. Indeß ſah ich den Conventsgarten voll von dem ſchönſten Grünzeug aller Art.",'plants vegetation 25G',441,Ägypten,Z221823706,1080E860,https://api.onb.ac.at/iiif/presentation/v3/manifest/1080E860,https://viewer.onb.ac.at/1080E860/441
f2628a37-c3fe-41f9-8b65-356dc3fcd860,"undertundfünfunddreiſsigſter 33rief . An die Frau Oberamtmannin M. Nazareth, den 24. Juni 1848.",'subtitle',441,Ägypten,Z221823706,1080E860,https://api.onb.ac.at/iiif/presentation/v3/manifest/1080E860,https://viewer.onb.ac.at/1080E860/441
a1e18f18-7bca-4612-972e-4b78b3924e52,"Da wurde ſie einmal im Oetſte verjüdt, und ſah, wie aus einer Wurzel zwei herrliche Bäume hervorſproßten, einpor: ſtrebten und in prachtvoller Blüthe daftanden. Aus dem einen Baume fam unter blühenden Zweigen die Frucht des Feigenbaumes hervor, und aus dem andern unter noch viel höheren und ſchöneren Zweigen, und glänzend duftenden Blüthen, die rothglühende Frucht des Granat. apfels. Der Zweig des erſten neigte fich vor dem zweiten, der hoch fich gegen Himmel erhob. Da hörte ſie eine Stimme von oben berab, welche fprach:„ Die Wurzel, aus welcher dieſe Bäume hervorgegangen, ift Emerentia, welche beftimmt iſt, den Ebelften und Größten in Iſrael auf die Erde zu bringen.""",'plants vegetation 25G',442,Ägypten,Z221823706,1080E860,https://api.onb.ac.at/iiif/presentation/v3/manifest/1080E860,https://viewer.onb.ac.at/1080E860/442
1218ffb6-b6a2-4a8a-9d97-b6ec8a754621,"Der eine Baum Ihres Geſichtes bedeutete Sobe die Mutter ber heiligen Eliſabeth, welche die Mutter des h. Johannes. Des Täufers wurde, und der andere Baum die h. Anna, die Mutter Maria, von welcher geboren wurde Jeſus, das Seil der Welt. Stollanus zog vom Berge Carmel hinweg und wohnte mit Emerentia in der Stadt Bethlehem.",'plants vegetation 25G',443,Ägypten,Z221823706,1080E860,https://api.onb.ac.at/iiif/presentation/v3/manifest/1080E860,https://viewer.onb.ac.at/1080E860/443
efd9b9e4-17f9-4b6a-b289-c750397ae923,"Da erſchien ihr einmal der Erz- engel Gabriel und verkündete ihr, ſie werde die Mutter jener Jungfrau werden, durch welche der Meſſias auf Erden erſcheinen wird. Und um dieſelbe Zeit erſchien ber Erzengel auch Joakim oder Heli,' welcher in der Stadt Nazareth wohnte, im Traume, und befahl ihm, Anna die Tochter Nathans zu Bethlehem als Braut heimzuführen .","'animals 25F', 'fabulous animals 25FF', 'angels 11G'",443,Ägypten,Z221823706,1080E860,https://api.onb.ac.at/iiif/presentation/v3/manifest/1080E860,https://viewer.onb.ac.at/1080E860/443
173a2a06-9014-4a10-9483-b0bee56bad93,"Der h. Joakim opferte unabläßig auf dem Berge, damit die Erlöſung Israels bald erfolgen möchte, und die heilige Anna in ihrem Garten. Da ſah ſie auf einem Lorberbaume ein Vogelneft, und ſie betete zu dem Herrn: ,, Er möge ihr doch ſchenken, was er dieſen vernunftloſen Thieren verliehen habe. Da erſchien ihr ein Engel und ſagte:„ ihr Gebet habe bei Gott Erhörung gefunden.“","'plants vegetation 25G', 'animals 25F', 'birds 25F3', 'fabulous animals 25FF', 'angels 11G'",444,Ägypten,Z221823706,1080E860,https://api.onb.ac.at/iiif/presentation/v3/manifest/1080E860,https://viewer.onb.ac.at/1080E860/444
75b5492c-a107-46e0-9936-3cf9ab6d9e9a,"Deffentlich beſchämt und trauernd gingen fie fort, da erſdien ihnen in der großen Seitenhalle des Tempels in vollem Glanze der Engel Gabriel, und verhieß ihnen die Mutter des Herrn als Tochter, der fie den Namen, Maria"" geben follten. Maria bedeutet in der Wortauslegung:' mein Licht, Stern des Meeres, Erleuchtung, Meer der Bitterfeit, die hohe Frau, die Bes herrſcherin. Joakim und Ama gingen innerlich getröſtet aus dem Tema pel und opferten daheim, Anna in ihrem Garten. Da roch fie an einer Roſe, und die Geburt der ſeligſten Jungfrau Maria wurde als eine Frucht des Gebetes und der Gnade beſtimmt.",'plants vegetation 25G',444,Ägypten,Z221823706,1080E860,https://api.onb.ac.at/iiif/presentation/v3/manifest/1080E860,https://viewer.onb.ac.at/1080E860/444
b8dfc638-9828-4baf-b461-2e85de9e56d7,"Deffentlich beſchämt und trauernd gingen fie fort, da erſdien ihnen in der großen Seitenhalle des Tempels in vollem Glanze der Engel Gabriel, und verhieß ihnen die Mutter des Herrn als Tochter, der fie den Namen, Maria"" geben follten.","'animals 25F', 'fabulous animals 25FF', 'angels 11G'",444,Ägypten,Z221823706,1080E860,https://api.onb.ac.at/iiif/presentation/v3/manifest/1080E860,https://viewer.onb.ac.at/1080E860/444
257889f5-c640-4a7c-b369-57f4bbfbda58,"undertundſechsunddreiſsigfter Brief . An den hochw. Herrn Gubernialrath K. Nazareth, den 28. Juni 1848.",'subtitle',445,Ägypten,Z221823706,1080E860,https://api.onb.ac.at/iiif/presentation/v3/manifest/1080E860,https://viewer.onb.ac.at/1080E860/445
9fcf89a2-21e2-48cc-b701-26ee32d00d5a,"ie Stadt Nazareth, wo der Engel Maria die Botſchaft gebracht, iſt zwar eine fleine Stadt, doch faft ganz katholiſch, bis auf einige Lürfen.","'animals 25F', 'fabulous animals 25FF', 'angels 11G'",445,Ägypten,Z221823706,1080E860,https://api.onb.ac.at/iiif/presentation/v3/manifest/1080E860,https://viewer.onb.ac.at/1080E860/445
ed082e84-535d-48f8-835a-3a33c12e2fa4,"Maria, die Jungfrau von Nazareth, befand fitch in der erſten Feløgrotte in Gebet und Betrachtung verſenkt, als der Erzenget Gabriel vor iht ſtand, jedoch nicht in ihrer Kammer. Der Engel trat nicht über die Schwelle.","'animals 25F', 'fabulous animals 25FF', 'angels 11G'",446,Ägypten,Z221823706,1080E860,https://api.onb.ac.at/iiif/presentation/v3/manifest/1080E860,https://viewer.onb.ac.at/1080E860/446
ef7ca92e-0e13-40f2-a115-5557edf4014e,"Nun hier in Nar gareth iſt nur noch die eine Säule, nämlich die den Drt bezeichnet, wie weit der Engel vorgetreten, auf eine ganz eigenthümlich wunderbare Weiſe vorhanden.","'animals 25F', 'fabulous animals 25FF', 'angels 11G'",446,Ägypten,Z221823706,1080E860,https://api.onb.ac.at/iiif/presentation/v3/manifest/1080E860,https://viewer.onb.ac.at/1080E860/446
c56124a9-9404-41c6-aedc-264487747b5a,"Die großen Heerz den ſchöner Rinder, wie ich fte in gan; Paläſtina nicht geſehen, die zi gen mit halbdrittel breiten und halben Ellen langen Dhren.","'animals 25F', 'cattle 47I21'",447,Ägypten,Z221823706,1080E860,https://api.onb.ac.at/iiif/presentation/v3/manifest/1080E860,https://viewer.onb.ac.at/1080E860/447
db613d7f-1d5c-46c9-8825-a8db8ab8c4dd,"Gut bes baute Felder, Ades zeugt davon.",'plants vegetation 25G',447,Ägypten,Z221823706,1080E860,https://api.onb.ac.at/iiif/presentation/v3/manifest/1080E860,https://viewer.onb.ac.at/1080E860/447
1f281f1d-548e-490c-9adc-b7690e406754,"Eine Viertelſtunde weit vor der Stadt ( damals, wie fie größer war, mag er wohl näher daran geweſent fein) iſt der Brunnen oder die große Gifterne, wo das in Wein verwandelte Waſſer geſchöpft wurde, welcher von den Bewohnern, die feine Chris ſten ſind, noch immer hoch in Ehren gehalten wird.",'wine 41C711',447,Ägypten,Z221823706,1080E860,https://api.onb.ac.at/iiif/presentation/v3/manifest/1080E860,https://viewer.onb.ac.at/1080E860/447
ff55d6c3-a6f2-4d93-9c71-5c621fedac51,"Das Haus, worin das Wunder: geſchal), bietet eine angenehme lage mit einem verwüſteten Garten.",'plants vegetation 25G',447,Ägypten,Z221823706,1080E860,https://api.onb.ac.at/iiif/presentation/v3/manifest/1080E860,https://viewer.onb.ac.at/1080E860/447
6bac809c-c0ad-4e3b-97d4-682d0171edd5,"Goch, allein daſtehend, ähnlich unſern Bergen, nicht fahler Felsſtein, beinahe mann hohes Gras und Wals der aus dichtbelaubten Bäumen, hebt ihn unter all ſeinen Nachbarn auffallend hervor.",'plants vegetation 25G',448,Ägypten,Z221823706,1080E860,https://api.onb.ac.at/iiif/presentation/v3/manifest/1080E860,https://viewer.onb.ac.at/1080E860/448
0088a1d8-a2ea-4454-9cbd-519172d2eebd,"Auch ich wollte hinauf und hatte geſtern meinen Eſel ſchon beftelt, da ich aber allein bin, und eben jeßt feine andere Reiſe- Geſellſchaft fid hier befindet, fo mußte ich der liebevollen Sorge unſerer Patres nadygeben, die ihre Pilger nicht gerne einer Gefahr ausgefeßt ſehen.","'animals 25F', 'horses and kindred animals 46C1314'",448,Ägypten,Z221823706,1080E860,https://api.onb.ac.at/iiif/presentation/v3/manifest/1080E860,https://viewer.onb.ac.at/1080E860/448
cce6c813-6c02-41b6-9019-62db23841b9b,"Ich begnügte inich denn, den Berg Tabor ſo genau als möglich zu befehen, und mir von meinem Begleiter die Gattung wilder Thiere nennen zu laſſen, die als Bewohner desſelben befannt ſind. Bisher tam mir weder in Afrika nodi in Afien eine Spur von einem wilden Thiere vor; nicht einmal eine Natter,","'animals 25F', 'snakes 25F42'",448,Ägypten,Z221823706,1080E860,https://api.onb.ac.at/iiif/presentation/v3/manifest/1080E860,https://viewer.onb.ac.at/1080E860/448
196535a4-f672-4c9f-b444-bdd5d5bd1c8e,"wenn ich auch Tage lang bei der größten Hiße über das Gebirge reite, die einem bei uns auf jedem Spaziergange mit ihrem Geruche incommodiren.","'animals 25F', 'horses and kindred animals 46C1314'",448,Ägypten,Z221823706,1080E860,https://api.onb.ac.at/iiif/presentation/v3/manifest/1080E860,https://viewer.onb.ac.at/1080E860/448
da5751b8-3c7c-48c2-bd7d-d4d95661558b,"Salamander ſieht man viele, doch nicht von bedeutender Größe; und ganz kleine Eidechſen. freuzen, ſich über den Weg.","'animals 25F', 'lizards 25F41'",448,Ägypten,Z221823706,1080E860,https://api.onb.ac.at/iiif/presentation/v3/manifest/1080E860,https://viewer.onb.ac.at/1080E860/448
145fc737-9609-4db0-802d-b001b546faa4,"Nahe bei Nazareth flog mir ein Zug Belifane über den Kopf. Dieſe großen weißen Vögel ſind ſehr intereſſant zu ſehen, wie file- fich in der Luft fortídwingen.","'animals 25F', 'birds 25F3'",448,Ägypten,Z221823706,1080E860,https://api.onb.ac.at/iiif/presentation/v3/manifest/1080E860,https://viewer.onb.ac.at/1080E860/448
49eb6187-6157-4096-892a-2122d9b9b524,"Und auf dem Wege nach Canna zeigte mir mein Führer einen wilden Hund oder Schafal( die ich in der Wüſte zwar wohl ſchreien hörte, doch keinen fah).","'animals 25F', 'beasts of prey predatory animals 25F23', 'dog 34B11'",448,Ägypten,Z221823706,1080E860,https://api.onb.ac.at/iiif/presentation/v3/manifest/1080E860,https://viewer.onb.ac.at/1080E860/448
93674924-ece8-4eda-8b6f-f008aef19231,"Der gute Menſch legte ichnell ſeine Flinte an, um auf ihn zu fchießen; jog aber eben ſo bereitwillig zurück, als ich ihn am Aermel hielt und mir den Sdu verbath; dafür erzählte er mir, daß es auf dem Tabor große Schlans, gen, Tiger, Panther, Hyänen und alle Gattungen wilder Thiere gäbe","'animals 25F', 'beasts of prey predatory animals 25F23 TIGER', 'beasts of prey predatory animals 25F23', 'snakes 25F42', 'beast of prey predatory animals 25F23HYENA'",448,Ägypten,Z221823706,1080E860,https://api.onb.ac.at/iiif/presentation/v3/manifest/1080E860,https://viewer.onb.ac.at/1080E860/448
9d60a149-36a2-4e69-a997-462b6e751167,"Die Ebene von Esbrälon, auf der fich der Labor erhebt, zeigt bet au ihrem Wüftliegen von der beſten Fruchtbarkeit, es fehlt ihr wie der --- 00449_page449.txt --- 433 Gegend von Jericho nichts als europäiſche Propfreiſer und Hände, die den Boden zu benüßen wiſſen. Wenn man nur das zuſammenges haltene Erdreich um Bethlehem fich denft, mit den linienweiſen Mauern, welch ſchönen Anblid das bietet. Eine Terraffe erhebt fich über die andere und bilden die erhabenſten Amphitheater. So tragen die mit guter Erde bededten Berge doppelt ſo viel wie ein ebenes Land, wenn man fte zu benüßen weiß, und wie viele Menſchen fönnten in dieſen Gbenen leben, wenn ſie cultivirt würden. Es iſt wahrlich nicht nöthig, das ſich die Menſchen durch Revolutionen um's Leben bringen, oder es herbeiru- fen und erwarten, daß Gott felbft durch Hunger oder Sterbfälle einige Millionen weniger mache! Lagere ab Europa, Deinen Ileber- fluß auf eine deiner bisher gewonnenen Kultur wårs dige Art, die anderen Welttheile fehnen fich darnachy!-",'plants vegetation 25G',448,Ägypten,Z221823706,1080E860,https://api.onb.ac.at/iiif/presentation/v3/manifest/1080E860,https://viewer.onb.ac.at/1080E860/448
2c72cbee-b875-4f2a-b8e8-7a70dba8eb07,"Eben fo Bethulien, die Stadt der heil. Judith, die fich einen Kranz von Lilien um das Haupt ſchlang, als fte in das Zelt des Holofernus trat, weil ſeit uralter Zeit der Lilie die Macht beigelegt wurde, Zaubereien unſchädlidy zu machen, und Gefahren zu entfernen. Suſanna bedeutet im Morgenlande Lilie.",'plants vegetation 25G',449,Ägypten,Z221823706,1080E860,https://api.onb.ac.at/iiif/presentation/v3/manifest/1080E860,https://viewer.onb.ac.at/1080E860/449
c5d5c7d8-edbd-42a3-805a-3f83236a7c69,"undertundſiebenunddreiſsigſter Brief. An Bruder Zeno. Nazareth, den 25. Juni 1848. SR",'subtitle',450,Ägypten,Z221823706,1080E860,https://api.onb.ac.at/iiif/presentation/v3/manifest/1080E860,https://viewer.onb.ac.at/1080E860/450
cbe5c94b-f74d-428b-bff3-37a1338d4979,"In Raifa hielt es ein wenig schwer, ein Thier zu bekommen. Endlich veridhaffte mir P. Honorius, der Procurator, einen einohrigen Erel, mit dem ich in Begleitung meines Führere Michelo um halb zehn fortzog und Abends um 8 Uhr ganz im Dunkeln, da die Abende hier *) Unter Franken verftehen die Drientalen jeden Europäer oder Ratholiken. --- 00451_page451.txt --- 435 nicht ſo lange find wie bei uns, in Nazareth anfam.","'animals 25F', 'horses and kindred animals 46C1314'",450,Ägypten,Z221823706,1080E860,https://api.onb.ac.at/iiif/presentation/v3/manifest/1080E860,https://viewer.onb.ac.at/1080E860/450
612fa4c4-d83e-4168-a3e3-bfd3722db5dc,*) Unter Franken verftehen die Drientalen jeden Europäer oder Ratholiken. ,'footnote irrelevant',450,Ägypten,Z221823706,1080E860,https://api.onb.ac.at/iiif/presentation/v3/manifest/1080E860,https://viewer.onb.ac.at/1080E860/450
d99a9ae8-dcac-4354-9709-7abdd970ecff,"Signor Carlo, der Cameriere für die Pilger in der casa nuova, tauſchte ſeinen guten Braten mit meiner Eierſpeiſe, die man mir eilig machte, da ich zum Speiſen zu ſpät anfam, weil er urtheilte, daß es beſſer für midy fei, da ich die ganze Woche kein Fleiſch gegeffen habe, und heute gar nichts; denn hier reift man nicht, um alle Stunden einzufebren, man fißt des Morgens auf und reitet fort, bis man Abende ſein Ziel erreicht hat.","'animals 25F', 'dairy products and eggs 41C64', 'kinds of meat 41C692', 'horses and kindred animals 46C1314'",451,Ägypten,Z221823706,1080E860,https://api.onb.ac.at/iiif/presentation/v3/manifest/1080E860,https://viewer.onb.ac.at/1080E860/451
86553d3a-8b56-4820-8f26-bffc66df0521,"Der Ciſon, ein kleiner Fluß zwiſchen dem Berge Carmel und Na- gareth, der zur Regenzeit ſtart anſdwillt, bot mir eine Mittagsruhe, hoch blühendem Dleander, der ganz wild neben Geſträuden hier wächſt, die mit zarten blauen Blüthen mit deſſen Schönheit im Wett: ftreite ſtehen. Nazareth heißt: Blume. Die holdeſte, jungfräuliche Blume blühte darin; nannte man ſie beßwegen fo?- Nein, fte hieß idon früher fo. Der bedeutende Name ging lange voraus. Um Naza- reth blühen die ſchönſten und meiſten Blumen, aus was für Gegendent man auch kommen mag. Vor allem heht eine Diftelblume ihr Haupt empor, blau, groß und ſchön, wie keine andere Blume des Feldes, Ganze große Räume ſieht man mit wildem Fendel, weil nid) ts ge- baut wird und mitten drin die große Pappelftaube und der hochrothe volblühende Mohn, wie ſelber bei uns faum bei der beſten Garten- pflege zu ſehen.",'plants vegetation 25G',451,Ägypten,Z221823706,1080E860,https://api.onb.ac.at/iiif/presentation/v3/manifest/1080E860,https://viewer.onb.ac.at/1080E860/451
1cef69d1-abfd-469b-8e4e-b946d1c06423,"Nazareth fteht auch da, gleich einer gut verwahrten Feſtung; denn es iſt wahrlid nicht ſehr leidt, es zu erreichen, über alle die ſchnellenförmigen Berge, die man auf fahlem Felſenſtein ſchroff abwärts reiten muß, um wieder aufwärts in die Stadt zu fommen.","'animals 25F', 'horses and kindred animals 46C1314'",451,Ägypten,Z221823706,1080E860,https://api.onb.ac.at/iiif/presentation/v3/manifest/1080E860,https://viewer.onb.ac.at/1080E860/451
0847d410-3498-43be-8e8a-77dc3e326f99,underfundachfunddreifsigter 3rief . An den hochwürdigen Herrn Chorvicar M. $ Auf der Barfe vor St. Jean 8' Acre den 26. Juni 1848.,'subtitle',453,Ägypten,Z221823706,1080E860,https://api.onb.ac.at/iiif/presentation/v3/manifest/1080E860,https://viewer.onb.ac.at/1080E860/453
211c826b-d2ea-4c0e-808c-e8c132ec475a,"an beſtellte mich um 6 Uhr auf die Barke, die wahrſcheinlich vor Mitternacht nicht abſtoßen wird. Ich bin der erſte Paſſagier hier, es werden auch nicht mehrere nachfommen, weil das Batiment mit Frucht beladen iſt.",'plants vegetation 25G',453,Ägypten,Z221823706,1080E860,https://api.onb.ac.at/iiif/presentation/v3/manifest/1080E860,https://viewer.onb.ac.at/1080E860/453
db860dd6-94a6-4ba7-b69a-785468f8509c,"Da liege ich nun ganz angenehm auf meinem Weizenbettlein und laffe' mich von der untergehenden Sonne beſcheinen, befehe mit Muße den Hafen und die gut befeſtigten Mauern von St. Jean d' Acre, dem alten Ptolemais.",'plant material building material 47G54',453,Ägypten,Z221823706,1080E860,https://api.onb.ac.at/iiif/presentation/v3/manifest/1080E860,https://viewer.onb.ac.at/1080E860/453
74613296-d63a-4c05-834d-e116f54e96c9,"Als ich damit fertig war, und meiner Sade ſo viel wie gewiß, wenn die Ausführung an mir läge, fiel es mir ein, meine Bleiſtifte zu nehmen, um meine angenehme, ganz ruhige Lage auf der aufgeſchütteten ſpönen Weizenfrucht noch angenehmer zu verwenden, und mein Wohlbehagen mir ſchriftlich aufzubewahren. Der aufgehäuſte Weizen erinnert mich vor Adem an die Getreide- Verkauføpläße in Egypten, und auch in Jaffa, wo ich ſie unlängſt geſehen habe. In großen Haufen liegen die Körner frei auf dem Plaße, und das in ungeheurer Menge, wovon ein kleiner entwendeter Verluſt ganz unmerts lich erſchiene. Sie liegen jedoch ficher. Bei uns mödyten die offenen Getreide- Speicher bei der beſten Wache nicht wohl råthlich fein.",'plants vegetation 25G',453,Ägypten,Z221823706,1080E860,https://api.onb.ac.at/iiif/presentation/v3/manifest/1080E860,https://viewer.onb.ac.at/1080E860/453
a15d8455-1d9a-4143-a557-28e85a3650b1,"Allein mit einem chriftlichen Araber- Jungen beſtieg ich an der casa nuova heute um 8 Uhr Früh einen Eſel, um auf der Landſeite in St. Jean d' Acre einzuziehen.","'animals 25F', 'horses and kindred animals 46C1314'",454,Ägypten,Z221823706,1080E860,https://api.onb.ac.at/iiif/presentation/v3/manifest/1080E860,https://viewer.onb.ac.at/1080E860/454
